Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,New_cases_roll7,New_deaths_roll7,CFR_roll7,Variant_phase,ISO3,COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,CFR_roll7_clean,population,cases_per_million,deaths_per_million
2020-05-04,CL,Chile,AMR,1228.0,19663,13.0,260,904.5714285714286,10.142857142857142,0.0112128869235628,Pre-Alpha,CHL,,,,,,,,,,,,0.0112128869235628,19212000,47.083667945629216,0.5279438446209214
2020-05-05,CL,Chile,AMR,980.0,20643,10.0,270,975.7142857142856,10.285714285714286,0.0105417276720351,Pre-Alpha,CHL,,,,,,,,,,,,0.0105417276720351,19212000,50.78671068677314,0.5353796734183993
2020-05-06,CL,Chile,AMR,1373.0,22016,5.0,275,1093.0,9.714285714285714,0.0088877270944974,Pre-Alpha,CHL,,,,,,,,,,,,0.0088877270944974,19212000,56.891526129502395,0.5056363582284882
2020-05-07,CL,Chile,AMR,1032.0,23048,6.0,281,1130.428571428571,9.285714285714286,0.0082143308479716,Pre-Alpha,CHL,,,,,,,,,,,,0.0082143308479716,19212000,58.83971327444156,0.4833288718360549
2020-05-08,CL,Chile,AMR,1533.0,24581,4.0,285,1222.571428571429,8.285714285714286,0.0067772844122458,Pre-Alpha,CHL,,,,,,,,,,,,0.0067772844122458,19212000,63.63582284881474,0.4312780702537105
2020-05-09,CL,Chile,AMR,1391.0,25972,9.0,294,1280.571428571429,8.571428571428571,0.0066934404283801,Pre-Alpha,CHL,,,,,,,,,,,,0.0066934404283801,19212000,66.65476934059072,0.446149727848666
2020-05-10,CL,Chile,AMR,1247.0,27219,10.0,304,1254.857142857143,8.142857142857142,0.0064890710382513,Pre-Alpha,CHL,,,,,,,,,,,,0.0064890710382513,19212000,65.31632015704471,0.42384224145623267
2020-05-11,CL,Chile,AMR,1647.0,28866,8.0,312,1314.7142857142858,7.428571428571429,0.0056503314136694,Pre-Alpha,CHL,,,,,,,,,,,,0.0056503314136694,19212000,68.43193242318789,0.3866630974688439
2020-05-12,CL,Chile,AMR,1197.0,30063,11.0,323,1345.7142857142858,7.571428571428571,0.0056263269639065,Pre-Alpha,CHL,,,,,,,,,,,,0.0056263269639065,19212000,70.04550727224057,0.39409892626632165
2020-05-13,CL,Chile,AMR,1658.0,31721,12.0,335,1386.428571428571,8.571428571428571,0.0061823802163833,Pre-Alpha,CHL,,,,,,,,,,,,0.0061823802163833,19212000,72.16471847952171,0.446149727848666
2020-05-14,CL,Chile,AMR,2660.0,34381,11.0,346,1619.0,9.285714285714286,0.0057354628077296,Pre-Alpha,CHL,,,,,,,,,,,,0.0057354628077296,19212000,84.27024776181553,0.4833288718360549
2020-05-15,CL,Chile,AMR,2659.0,37040,22.0,368,1779.857142857143,11.857142857142858,0.0066618508708564,Pre-Alpha,CHL,,,,,,,,,,,,0.0066618508708564,19212000,92.64299098777549,0.6171737901906548
2020-05-16,CL,Chile,AMR,2502.0,39542,26.0,394,1938.571428571429,14.285714285714286,0.0073691967575534,Pre-Alpha,CHL,,,,,,,,,,,,0.0073691967575534,19212000,100.90419678177331,0.7435828797477767
2020-05-17,CL,Chile,AMR,1886.0,41428,27.0,421,2029.857142857143,16.714285714285715,0.0082342177493138,Pre-Alpha,CHL,,,,,,,,,,,,0.0082342177493138,19212000,105.65569138336159,0.8699919693048987
2020-05-18,CL,Chile,AMR,2353.0,43781,29.0,450,2130.714285714286,19.714285714285715,0.0092524304391552,Pre-Alpha,CHL,,,,,,,,,,,,0.0092524304391552,19212000,110.9053865143809,1.0261443740519318
2020-05-19,CL,Chile,AMR,2278.0,46059,28.0,478,2285.1428571428573,22.142857142857142,0.0096899224806201,Pre-Alpha,CHL,,,,,,,,,,,,0.0096899224806201,19212000,118.94351744445437,1.1525534636090538
2020-05-20,CL,Chile,AMR,3520.0,49579,31.0,509,2551.1428571428573,24.857142857142858,0.009743532310449,Pre-Alpha,CHL,,,,,,,,,,,,0.009743532310449,19212000,132.78903066535796,1.2938342107611316
2020-05-21,CL,Chile,AMR,4038.0,53617,35.0,544,2748.0,28.285714285714285,0.0102932002495321,Pre-Alpha,CHL,,,,,,,,,,,,0.0102932002495321,19212000,143.03560274828232,1.4722941019005977
2020-05-22,CL,Chile,AMR,3964.0,57581,45.0,589,2934.428571428572,31.571428571428573,0.0107589698651477,Pre-Alpha,CHL,,,,,,,,,,,,0.0107589698651477,19212000,152.73935932899084,1.6433181642425865
2020-05-23,CL,Chile,AMR,4276.0,61857,41.0,630,3187.8571428571427,33.714285714285715,0.0105758458436029,Pre-Alpha,CHL,,,,,,,,,,,,0.0105758458436029,19212000,165.93051961571635,1.754855596204753
2020-05-24,CL,Chile,AMR,3536.0,65393,43.0,673,3423.5714285714284,36.0,0.0105153348633423,Pre-Alpha,CHL,,,,,,,,,,,,0.0105153348633423,19212000,178.19963713155468,1.8738288569643973
2020-05-25,CL,Chile,AMR,3709.0,69102,45.0,718,3617.285714285714,38.285714285714285,0.0105841001540223,Pre-Alpha,CHL,,,,,,,,,,,,0.0105841001540223,19212000,188.28262098093455,1.9928021177240414
2020-05-26,CL,Chile,AMR,4895.0,73997,43.0,761,3991.142857142857,40.42857142857143,0.0101295726250984,Pre-Alpha,CHL,,,,,,,,,,,,0.0101295726250984,19212000,207.74218494393384,2.104339549686208
2020-05-27,CL,Chile,AMR,3964.0,77961,45.0,806,4054.571428571429,42.42857142857143,0.0104643788316538,Pre-Alpha,CHL,,,,,,,,,,,,0.0104643788316538,19212000,211.043692930014,2.208441152850897
2020-05-28,CL,Chile,AMR,4328.0,82289,35.0,841,4096.0,42.42857142857143,0.0103585379464285,Pre-Alpha,CHL,,,,,,,,,,,,0.0103585379464285,19212000,213.20008328128253,2.208441152850897
2020-05-29,CL,Chile,AMR,4654.0,86943,49.0,890,4194.571428571428,43.0,0.0102513452762073,Pre-Alpha,CHL,,,,,,,,,,,,0.0102513452762073,19212000,218.33080515154217,2.238184468040808
2020-05-30,CL,Chile,AMR,3695.0,90638,54.0,944,4111.571428571428,44.85714285714285,0.0109099753309475,Pre-Alpha,CHL,,,,,,,,,,,,0.0109099753309475,19212000,214.0105886202076,2.3348502424080184
2020-05-31,CL,Chile,AMR,4220.0,94858,53.0,997,4209.285714285715,46.285714285714285,0.0109960970643135,Pre-Alpha,CHL,,,,,,,,,,,,0.0109960970643135,19212000,219.09669551768243,2.409208530382797
2020-06-01,CL,Chile,AMR,4830.0,99688,57.0,1054,4369.428571428572,48.0,0.0109854181651736,Pre-Alpha,CHL,,,,,,,,,,,,0.0109854181651736,19212000,227.432259599655,2.4984384759525295
2020-06-02,CL,Chile,AMR,5471.0,105159,59.0,1113,4451.714285714285,50.285714285714285,0.0112958089981387,Pre-Alpha,CHL,,,,,,,,,,,,0.0112958089981387,19212000,231.71529698700215,2.6174117367121736
2020-06-03,CL,Chile,AMR,3527.0,108686,75.0,1188,4389.285714285715,54.57142857142857,0.0124328722538649,Pre-Alpha,CHL,,,,,,,,,,,,0.0124328722538649,19212000,228.4658398025044,2.840486600636507
2020-06-04,CL,Chile,AMR,4942.0,113628,87.0,1275,4477.0,62.0,0.0138485593031047,Pre-Alpha,CHL,,,,,,,,,,,,0.0138485593031047,19212000,233.03143868415575,3.2271496981053507
2020-06-05,CL,Chile,AMR,4664.0,118292,81.0,1356,4478.428571428572,66.57142857142857,0.0148649079715461,Pre-Alpha,CHL,,,,,,,,,,,,0.0148649079715461,19212000,233.10579697213052,3.4650962196246393
2020-06-06,CL,Chile,AMR,4207.0,122499,92.0,1448,4551.571428571428,72.0,0.0158187125325633,Pre-Alpha,CHL,,,,,,,,,,,,0.0158187125325633,19212000,236.91294131643912,3.7476577139287945
2020-06-07,CL,Chile,AMR,5246.0,127745,93.0,1541,4698.142857142857,77.71428571428571,0.0165414905585793,Pre-Alpha,CHL,,,,,,,,,,,,0.0165414905585793,19212000,244.54210166265133,4.0450908658279054
2020-06-08,CL,Chile,AMR,6405.0,134150,649.0,2190,4923.142857142857,162.28571428571428,0.032963844234229,Pre-Alpha,CHL,,,,,,,,,,,,0.032963844234229,19212000,256.2535320186788,8.447101513934742
2020-06-09,CL,Chile,AMR,4696.0,138846,74.0,2264,4812.428571428572,164.42857142857142,0.0341674830053136,Pre-Alpha,CHL,,,,,,,,,,,,0.0341674830053136,19212000,250.49076470063352,8.55863894589691
2020-06-10,CL,Chile,AMR,3913.0,142759,19.0,2283,4867.571428571428,156.42857142857142,0.0321368825756464,Pre-Alpha,CHL,,,,,,,,,,,,0.0321368825756464,19212000,253.36099461645995,8.142232533238154
2020-06-11,CL,Chile,AMR,5737.0,148496,192.0,2475,4981.142857142857,171.42857142857142,0.0344155099231386,Pre-Alpha,CHL,,,,,,,,,,,,0.0344155099231386,19212000,259.27247851045473,8.922994556973318
2020-06-12,CL,Chile,AMR,5596.0,154092,173.0,2648,5114.285714285715,184.57142857142856,0.0360893854748603,Pre-Alpha,CHL,,,,,,,,,,,,0.0360893854748603,19212000,266.20267094970404,9.607090806341274
2020-06-13,CL,Chile,AMR,6754.0,160846,222.0,2870,5478.142857142857,203.14285714285717,0.0370824314809502,Pre-Alpha,CHL,,,,,,,,,,,,0.0370824314809502,19212000,285.1417268968799,10.573748550013384
2020-06-14,CL,Chile,AMR,6509.0,167355,231.0,3101,5658.571428571428,222.8571428571429,0.039383993940924,Pre-Alpha,CHL,,,,,,,,,,,,0.039383993940924,19212000,294.53317866809437,11.599892924065319
2020-06-15,CL,Chile,AMR,6938.0,174293,222.0,3323,5734.714285714285,161.85714285714286,0.0282240988466233,Pre-Alpha,CHL,,,,,,,,,,,,0.0282240988466233,19212000,298.49647541714995,8.42479402754231
2020-06-16,CL,Chile,AMR,5143.0,179436,39.0,3362,5798.571428571428,156.85714285714286,0.0270509977827051,Pre-Alpha,CHL,,,,,,,,,,,,0.0270509977827051,19212000,301.8202908896226,8.16454001963059
2020-06-17,CL,Chile,AMR,5013.0,184449,21.0,3383,5955.714285714285,157.14285714285714,0.0263852242744063,Pre-Alpha,CHL,,,,,,,,,,,,0.0263852242744063,19212000,309.9997025668481,8.179411677225543
2020-06-18,CL,Chile,AMR,36179.0,220628,232.0,3615,10304.57142857143,162.85714285714286,0.0158043586757611,Pre-Alpha,CHL,,,,,,,,,,,,0.0158043586757611,19212000,536.3612028196663,8.476844829124655
2020-06-19,CL,Chile,AMR,4475.0,225103,226.0,3841,10144.42857142857,170.42857142857142,0.0168002140513441,Pre-Alpha,CHL,,,,,,,,,,,,0.0168002140513441,19212000,528.0256387376937,8.870943755390975
2020-06-20,CL,Chile,AMR,6290.0,231393,252.0,4093,10078.142857142857,174.71428571428572,0.0173359604235474,Pre-Alpha,CHL,,,,,,,,,,,,0.0173359604235474,19212000,524.575414175664,9.094018619315309
2020-06-21,CL,Chile,AMR,5355.0,236748,202.0,4295,9913.285714285714,170.57142857142858,0.0172063464614586,Pre-Alpha,CHL,,,,,,,,,,,,0.0172063464614586,19212000,515.9944677433746,8.878379584188455
2020-06-22,CL,Chile,AMR,5607.0,242355,184.0,4479,9723.142857142857,165.14285714285714,0.0169845141194792,Pre-Alpha,CHL,,,,,,,,,,,,0.0169845141194792,19212000,506.0973796139317,8.595818089884299
2020-06-23,CL,Chile,AMR,4608.0,246963,23.0,4502,9646.714285714286,162.85714285714286,0.0168821360344751,Pre-Alpha,CHL,,,,,,,,,,,,0.0168821360344751,19212000,502.1192112072811,8.476844829124655
2020-06-24,CL,Chile,AMR,3804.0,250767,3.0,4505,9474.0,160.28571428571428,0.0169184836695919,Pre-Alpha,CHL,,,,,,,,,,,,0.0169184836695919,19212000,493.12929419113055,8.342999910770054
2020-06-25,CL,Chile,AMR,3649.0,254416,226.0,4731,4826.857142857143,159.42857142857142,0.0330294779211554,Pre-Alpha,CHL,,,,,,,,,,,,0.0330294779211554,19212000,251.24178340917882,8.298384937985187
2020-06-26,CL,Chile,AMR,4648.0,259064,172.0,4903,4851.571428571428,151.71428571428572,0.0312711639822149,Pre-Alpha,CHL,,,,,,,,,,,,0.0312711639822149,19212000,252.52818179114243,7.896850182921389
2020-06-27,CL,Chile,AMR,4296.0,263360,165.0,5068,4566.714285714285,139.28571428571428,0.0305002033346888,Pre-Alpha,CHL,,,,,,,,,,,,0.0305002033346888,19212000,237.70113916897174,7.249933077540822
2020-06-28,CL,Chile,AMR,4406.0,267766,279.0,5347,4431.142857142857,150.28571428571428,0.0339157908311303,Pre-Alpha,CHL,,,,,,,,,,,,0.0339157908311303,19212000,230.64453764016537,7.82249189494661
2020-06-29,CL,Chile,AMR,4216.0,271982,162.0,5509,4232.428571428572,147.14285714285714,0.0347655854457083,Pre-Alpha,CHL,,,,,,,,,,,,0.0347655854457083,19212000,220.3012997828738,7.6589036614021
2020-06-30,CL,Chile,AMR,4017.0,275999,66.0,5575,4148.0,153.28571428571428,0.0369541259126601,Pre-Alpha,CHL,,,,,,,,,,,,0.0369541259126601,19212000,215.90672496356444,7.978644299693644
2020-07-01,CL,Chile,AMR,3394.0,279393,113.0,5688,4089.428571428572,169.0,0.0413260672116257,Pre-Alpha,CHL,,,,,,,,,,,,0.0413260672116257,19212000,212.8580351565986,8.796585467416199
2020-07-02,CL,Chile,AMR,2650.0,282043,65.0,5753,3946.714285714286,146.0,0.0369927969015817,Pre-Alpha,CHL,,,,,,,,,,,,0.0369927969015817,19212000,205.42964218791826,7.599417031022278
2020-07-03,CL,Chile,AMR,2498.0,284541,167.0,5920,3639.571428571429,145.28571428571428,0.0399183577344271,Pre-Alpha,CHL,,,,,,,,,,,,0.0399183577344271,19212000,189.4426102733411,7.562237887034889
2020-07-04,CL,Chile,AMR,3548.0,288089,131.0,6051,3532.714285714286,140.42857142857142,0.039750899753326,Pre-Alpha,CHL,,,,,,,,,,,,0.039750899753326,19212000,183.8806103328277,7.309419707920644
2020-07-05,CL,Chile,AMR,3758.0,291847,141.0,6192,3440.1428571428573,120.71428571428572,0.0350899049042813,Pre-Alpha,CHL,,,,,,,,,,,,0.0350899049042813,19212000,179.0621932720621,6.283275333868714
2020-07-06,CL,Chile,AMR,3685.0,295532,116.0,6308,3364.285714285714,114.14285714285714,0.0339278131634819,Pre-Alpha,CHL,,,,,,,,,,,,0.0339278131634819,19212000,175.1137681806014,5.941227209184735
2020-07-07,CL,Chile,AMR,3025.0,298557,76.0,6384,3222.5714285714284,115.57142857142856,0.0358631084315985,Pre-Alpha,CHL,,,,,,,,,,,,0.0358631084315985,19212000,167.73742601350347,6.015585497159512
2020-07-08,CL,Chile,AMR,2462.0,301019,50.0,6434,3089.428571428572,106.57142857142856,0.0344955146582817,Pre-Alpha,CHL,,,,,,,,,,,,0.0344955146582817,19212000,160.8072335742542,5.547128282918413
2020-07-09,CL,Chile,AMR,2064.0,303083,139.0,6573,3005.714285714286,117.14285714285714,0.0389733840304182,Pre-Alpha,CHL,,,,,,,,,,,,0.0389733840304182,19212000,156.44983789893223,6.097379613931769
2020-07-10,CL,Chile,AMR,3133.0,306216,109.0,6682,3096.428571428572,108.85714285714286,0.0351557093425605,Pre-Alpha,CHL,,,,,,,,,,,,0.0351557093425605,19212000,161.17158918533062,5.666101543678058
2020-07-11,CL,Chile,AMR,3058.0,309274,99.0,6781,3026.428571428572,104.28571428571428,0.0344583431673353,Pre-Alpha,CHL,,,,,,,,,,,,0.0344583431673353,19212000,157.5280330745665,5.428155022158769
2020-07-12,CL,Chile,AMR,2755.0,312029,100.0,6881,2883.1428571428573,98.42857142857144,0.0341393320780893,Pre-Alpha,CHL,,,,,,,,,,,,0.0341393320780893,19212000,150.0698967906963,5.123286041462182
2020-07-13,CL,Chile,AMR,3012.0,315041,98.0,6979,2787.0,95.85714285714286,0.0343943820800656,Pre-Alpha,CHL,,,,,,,,,,,,0.0343943820800656,19212000,145.06558400999376,4.989441123107582
2020-07-14,CL,Chile,AMR,2616.0,317657,45.0,7024,2728.5714285714284,91.42857142857144,0.0335078534031413,Pre-Alpha,CHL,,,,,,,,,,,,0.0335078534031413,19212000,142.02433003182534,4.758930430385772
2020-07-15,CL,Chile,AMR,1836.0,319493,45.0,7069,2639.1428571428573,90.71428571428572,0.0343726318068636,Pre-Alpha,CHL,,,,,,,,,,,,0.0343726318068636,19212000,137.36950120460426,4.721751286398383
2020-07-16,CL,Chile,AMR,1712.0,321205,117.0,7186,2588.8571428571427,87.57142857142857,0.0338262884891292,Pre-Alpha,CHL,,,,,,,,,,,,0.0338262884891292,19212000,134.7520894678921,4.558163052853871
2020-07-17,CL,Chile,AMR,2493.0,323698,104.0,7290,2497.428571428572,86.85714285714286,0.0347786294474316,Pre-Alpha,CHL,,,,,,,,,,,,0.0347786294474316,19212000,129.99315903750636,4.520983908866483
2020-07-18,CL,Chile,AMR,2841.0,326539,,8347,2466.428571428572,84.83333333333333,0.0343952118930398,Pre-Alpha,CHL,,,,,,,,,,,,0.0343952118930398,19212000,128.3795841884537,4.415643000902214
2020-07-19,CL,Chile,AMR,2307.0,328846,98.0,8445,2402.428571428572,84.5,0.0351727418683475,Pre-Alpha,CHL,,,,,,,,,,,,0.0351727418683475,19212000,125.04833288718363,4.398292733708099
2020-07-20,CL,Chile,AMR,2084.0,330930,58.0,8503,2269.8571428571427,77.83333333333333,0.0342899700002097,Pre-Alpha,CHL,,,,,,,,,,,,0.0342899700002097,19212000,118.14788376312423,4.051287389825803
2020-07-21,CL,Chile,AMR,2099.0,333029,130.0,8633,2196.0,92.0,0.0418943533697632,Pre-Alpha,CHL,,,,,,,,,,,,0.0418943533697632,19212000,114.30356027482823,4.788673745575682
2020-07-22,CL,Chile,AMR,1654.0,334683,44.0,8677,2170.0,91.83333333333331,0.0423195084485407,Pre-Alpha,CHL,,,,,,,,,,,,0.0423195084485407,19212000,112.95023943368729,4.779998611978624
2020-07-23,CL,Chile,AMR,1719.0,336402,45.0,8722,2171.0,79.83333333333333,0.036772608628896,Pre-Alpha,CHL,,,,,,,,,,,,0.036772608628896,19212000,113.00229023526963,4.155388992990491
2020-07-24,CL,Chile,AMR,2357.0,338759,116.0,8838,2151.5714285714284,81.83333333333333,0.0380342164088263,Pre-Alpha,CHL,,,,,,,,,,,,0.0380342164088263,19212000,111.99101751881264,4.259490596155181
2020-07-25,CL,Chile,AMR,2545.0,341304,76.0,8914,2109.285714285714,81.0,0.0384016254656281,Pre-Alpha,CHL,,,,,,,,,,,,0.0384016254656281,19212000,109.79001219475923,4.216114928169894
2020-07-26,CL,Chile,AMR,2288.0,343592,106.0,9020,2106.5714285714284,82.14285714285714,0.0389936253899362,Pre-Alpha,CHL,,,,,,,,,,,,0.0389936253899362,19212000,109.64873144760715,4.275601558549716
2020-07-27,CL,Chile,AMR,2198.0,345790,92.0,9112,2122.8571428571427,87.0,0.0409825033647375,Pre-Alpha,CHL,,,,,,,,,,,,0.0409825033647375,19212000,110.4964159305196,4.52841973766396
2020-07-28,CL,Chile,AMR,2133.0,347923,75.0,9187,2127.714285714286,79.14285714285714,0.0371961863837787,Pre-Alpha,CHL,,,,,,,,,,,,0.0371961863837787,19212000,110.74923410963386,4.119449153802683
2020-07-29,CL,Chile,AMR,1877.0,349800,53.0,9240,2159.5714285714284,80.42857142857143,0.0372428391876695,Pre-Alpha,CHL,,,,,,,,,,,,0.0372428391876695,19212000,112.4074239314714,4.186371612979983
2020-07-30,CL,Chile,AMR,1775.0,351575,38.0,9278,2167.5714285714284,79.42857142857143,0.0366440387530481,Pre-Alpha,CHL,,,,,,,,,,,,0.0366440387530481,19212000,112.82383034413016,4.134320811397639
2020-07-31,CL,Chile,AMR,1961.0,353536,99.0,9377,2111.0,77.0,0.0364756039791568,Pre-Alpha,CHL,,,,,,,,,,,,0.0364756039791568,19212000,109.87924214032896,4.007911721840516
2020-08-01,CL,Chile,AMR,2131.0,355667,80.0,9457,2051.8571428571427,77.57142857142857,0.0378054723943465,Pre-Alpha,CHL,,,,,,,,,,,,0.0378054723943465,19212000,106.80080901817315,4.037655037030428
2020-08-02,CL,Chile,AMR,1991.0,357658,76.0,9533,2009.4285714285716,73.28571428571429,0.0364709227925494,Pre-Alpha,CHL,,,,,,,,,,,,0.0364709227925494,19212000,104.59236786532227,3.8145801731060947
2020-08-03,CL,Chile,AMR,2073.0,359731,75.0,9608,1991.571428571429,70.85714285714286,0.0355785094326088,Pre-Alpha,CHL,,,,,,,,,,,,0.0355785094326088,19212000,103.66288926563756,3.6881710835489727
2020-08-04,CL,Chile,AMR,1762.0,361493,99.0,9707,1938.571428571429,74.28571428571429,0.0383198231392778,Pre-Alpha,CHL,,,,,,,,,,,,0.0383198231392778,19212000,100.90419678177331,3.866630974688439
2020-08-05,CL,Chile,AMR,1469.0,362962,38.0,9745,1880.2857142857144,72.14285714285714,0.0383680291748974,Pre-Alpha,CHL,,,,,,,,,,,,0.0383680291748974,19212000,97.87037863240238,3.7550935427262724
2020-08-06,CL,Chile,AMR,1761.0,364723,47.0,9792,1878.2857142857144,73.42857142857143,0.039093398235473,Pre-Alpha,CHL,,,,,,,,,,,,0.039093398235473,19212000,97.76627702923768,3.8220160019035725
2020-08-07,CL,Chile,AMR,1948.0,366671,97.0,9889,1876.4285714285716,73.14285714285714,0.0389798248953178,Pre-Alpha,CHL,,,,,,,,,,,,0.0389798248953178,19212000,97.66961125487047,3.8071443443086164
2020-08-08,CL,Chile,AMR,2154.0,368825,69.0,9958,1879.7142857142856,71.57142857142857,0.0380756953944368,Pre-Alpha,CHL,,,,,,,,,,,,0.0380756953944368,19212000,97.84063531721245,3.725350227536361
2020-08-09,CL,Chile,AMR,2198.0,371023,53.0,10011,1909.2857142857144,68.28571428571429,0.0357650579872802,Pre-Alpha,CHL,,,,,,,,,,,,0.0357650579872802,19212000,99.37985187829037,3.554326165194373
2020-08-10,CL,Chile,AMR,2033.0,373056,66.0,10077,1903.571428571429,67.0,0.0351969981238273,Pre-Alpha,CHL,,,,,,,,,,,,0.0351969981238273,19212000,99.08241872639125,3.487403706017073
2020-08-11,CL,Chile,AMR,1988.0,375044,62.0,10139,1935.857142857143,61.71428571428572,0.0318795660836838,Pre-Alpha,CHL,,,,,,,,,,,,0.0318795660836838,19212000,100.76291603462123,3.212278040510396
2020-08-12,CL,Chile,AMR,1572.0,376616,39.0,10178,1950.571428571429,61.85714285714285,0.0317123187344367,Pre-Alpha,CHL,,,,,,,,,,,,0.0317123187344367,19212000,101.52880640076144,3.2197138693078724
2020-08-13,CL,Chile,AMR,1552.0,378168,27.0,10205,1920.7142857142856,59.0,0.0307177389364075,Pre-Alpha,CHL,,,,,,,,,,,,0.0307177389364075,19212000,99.97471818208857,3.0709972933583174
2020-08-14,CL,Chile,AMR,1866.0,380034,94.0,10299,1909.0,58.57142857142857,0.0306817331437551,Pre-Alpha,CHL,,,,,,,,,,,,0.0306817331437551,19212000,99.3649802206954,3.0486898069658843
2020-08-15,CL,Chile,AMR,2077.0,382111,41.0,10340,1898.0,54.57142857142857,0.0287520698479602,Pre-Alpha,CHL,,,,,,,,,,,,0.0287520698479602,19212000,98.79242140328961,2.840486600636507
2020-08-16,CL,Chile,AMR,1791.0,383902,55.0,10395,1839.857142857143,54.85714285714285,0.029815979501514,Pre-Alpha,CHL,,,,,,,,,,,,0.029815979501514,19212000,95.76603908271616,2.8553582582314623
2020-08-17,CL,Chile,AMR,2044.0,385946,57.0,10452,1841.4285714285716,53.57142857142857,0.0290923196276183,Pre-Alpha,CHL,,,,,,,,,,,,0.0290923196276183,19212000,95.84783319948842,2.7884357990541626
2020-08-18,CL,Chile,AMR,1556.0,387502,61.0,10513,1779.7142857142858,53.42857142857143,0.0300208701236153,Pre-Alpha,CHL,,,,,,,,,,,,0.0300208701236153,19212000,92.63555515897804,2.780999970256685
2020-08-19,CL,Chile,AMR,1353.0,388855,33.0,10546,1748.428571428571,52.57142857142857,0.030067815998039,Pre-Alpha,CHL,,,,,,,,,,,,0.030067815998039,19212000,91.00710865233037,2.736384997471818
2020-08-20,CL,Chile,AMR,1182.0,390037,32.0,10578,1695.571428571429,53.285714285714285,0.0314264049203808,Pre-Alpha,CHL,,,,,,,,,,,,0.0314264049203808,19212000,88.25585199726363,2.773564141459207
2020-08-21,CL,Chile,AMR,1812.0,391849,93.0,10671,1687.857142857143,53.142857142857146,0.0314853999153618,Pre-Alpha,CHL,,,,,,,,,,,,0.0314853999153618,19212000,87.85431724219981,2.7661283126617295
2020-08-22,CL,Chile,AMR,1920.0,393769,52.0,10723,1665.428571428571,54.71428571428572,0.0328529764968262,Pre-Alpha,CHL,,,,,,,,,,,,0.0328529764968262,19212000,86.6868921209958,2.8479224294339853
2020-08-23,CL,Chile,AMR,1939.0,395708,69.0,10792,1686.571428571429,56.71428571428572,0.0336269693376249,Pre-Alpha,CHL,,,,,,,,,,,,0.0336269693376249,19212000,87.78739478302253,2.9520240325986737
2020-08-24,CL,Chile,AMR,1957.0,397665,60.0,10852,1674.142857142857,57.142857142857146,0.0341326051710896,Pre-Alpha,CHL,,,,,,,,,,,,0.0341326051710896,19212000,87.14047767764194,2.974331518991107
2020-08-25,CL,Chile,AMR,1903.0,399568,64.0,10916,1723.7142857142858,57.57142857142857,0.033399635338969,Pre-Alpha,CHL,,,,,,,,,,,,0.033399635338969,19212000,89.72071027036674,2.99663900538354
2020-08-26,CL,Chile,AMR,1417.0,400985,42.0,10958,1732.857142857143,58.85714285714285,0.0339653751030502,Pre-Alpha,CHL,,,,,,,,,,,,0.0339653751030502,19212000,90.19660331340532,3.063561464560839
2020-08-27,CL,Chile,AMR,1380.0,402365,32.0,10990,1761.142857142857,58.85714285714285,0.0334198572355613,Pre-Alpha,CHL,,,,,,,,,,,,0.0334198572355613,19212000,91.6688974153059,3.063561464560839
2020-08-28,CL,Chile,AMR,1737.0,404102,82.0,11072,1750.428571428571,57.285714285714285,0.0327266791806088,Pre-Alpha,CHL,,,,,,,,,,,,0.0327266791806088,19212000,91.11121025549507,2.9817673477885847
2020-08-29,CL,Chile,AMR,1870.0,405972,60.0,11132,1743.2857142857142,58.42857142857143,0.0335163484389084,Pre-Alpha,CHL,,,,,,,,,,,,0.0335163484389084,19212000,90.73941881562118,3.041253978168407
2020-08-30,CL,Chile,AMR,2037.0,408009,49.0,11181,1757.2857142857142,55.57142857142857,0.0316234452483537,Pre-Alpha,CHL,,,,,,,,,,,,0.0316234452483537,19212000,91.468130037774,2.892537402218851
2020-08-31,CL,Chile,AMR,1965.0,409974,63.0,11244,1758.428571428571,56.0,0.0318466162970184,Pre-Alpha,CHL,,,,,,,,,,,,0.0318466162970184,19212000,91.52761666815381,2.9148448886112845
2020-09-01,CL,Chile,AMR,1752.0,411726,45.0,11289,1736.857142857143,53.285714285714285,0.0306793880572462,Pre-Alpha,CHL,,,,,,,,,,,,0.0306793880572462,19212000,90.40480651973469,2.773564141459207
2020-09-02,CL,Chile,AMR,1419.0,413145,32.0,11321,1737.142857142857,51.85714285714285,0.0298519736842105,Pre-Alpha,CHL,,,,,,,,,,,,0.0298519736842105,19212000,90.41967817732964,2.699205853484429
2020-09-03,CL,Chile,AMR,1594.0,414739,23.0,11344,1767.7142857142858,50.57142857142857,0.0286083723937287,Pre-Alpha,CHL,,,,,,,,,,,,0.0286083723937287,19212000,92.01094553998989,2.6322833943071293
